id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ear_t,ear_f,ear_m,ear_agr,ear_ind,ear_sev
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,2.3,2,2.4,1.8,3,5.4
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,6.4,8.300000000000001,5.600000000000001,11.5,3.4,7
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,1.4,1.1,1.5,1.4,2.3,2.9
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,1.8,1.3,2.1,1.4,2.2,4.2
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,3.9,2.6,4.5,2.2,2.2,6.5
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,3.4,2.5,4.2,1.2,2.1,5.2
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,3.4,1.9,4.100000000000001,1.2,2.4,5.100000000000001
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,3.4,1.7,4,,2.5,5
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,2.4,1.3,4.9,1.4,2.9,5.300000000000001
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,4.2,1.7,7.100000000000001,1.4,9.9,6.300000000000001
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,8.6,6.100000000000001,9.1,,10.7,7.800000000000001
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,3.9,2.7,4.100000000000001,,,3.9
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,4.3,2.3,5.100000000000001,2.4,3.3,4.9
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,4.5,2.2,5.800000000000001,2.4,3.3,5.7
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,2.9,2.3,3,1.7,2.7,9.200000000000001
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,3.1,2.4,3.2,1.7,2.8,6.5
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,3.9,3.9,3.9,,3.4,4.3
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,4.800000000000001,1.6,4.9,2.1,4.2,16.6
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,4.2,3.1,4.4,2.1,4.3,6
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,3.3,3.5,3.2,,4.800000000000001,2.7
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,2.8,.7000000000000001,3.3,.7000000000000001,4,3.7
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,6.9,2.5,7.4,.7000000000000001,3.9,11
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,8.1,3.7,8.4,,3.9,12.2
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,3.2,1.9,3.9,3.3,2.8,6.9
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,6,3.9,6.7,3.3,5.300000000000001,8.800000000000001
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,9,9.1,9,,9.4,9.200000000000001
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,3.1,1.8,3.2,2.3,2.8,5.4
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,3.6,1.7,3.7,2.4,2.9,6.7
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,6.5,.5,6.9,2.9,3.4,16.5
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,2,2.1,2,2.2,2.8,7.600000000000001
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,3,2.2,3.3,2.2,2.8,9.600000000000001
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,6.2,3.1,6.300000000000001,,2.9,10.1
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,2.5,2.4,2.5,3.2,2.3,5.300000000000001
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,3.1,2.3,3.4,3.1,2.3,7.9
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,6,1.5,6.4,1.7,2.6,10.2
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,1.6,2.3,1.5,2,2.4,4.5
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,3.1,5.300000000000001,2.9,2,2.6,9.800000000000001
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,7.7,8.6,7.4,2.1,3.2,11.1
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,2.5,,2.5,2.2,2.5,8.6
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,3.2,,3.2,2.2,2.5,12
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,8.300000000000001,,8.300000000000001,,2.9,12.5
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,1.9,1.2,2,1.8,2.3,3.7
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,2,1.3,2.2,1.9,2.2,4
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,2.3,1.4,2.5,2.2,2,4.5
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,2.4,2.5,2.3,1.7,3.2,13.1
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,2.5,2.3,2.5,1.7,3.1,4.2
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,2.9,.6000000000000001,3.2,1,2.4,4.100000000000001
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,2.4,1.7,2.4,2.2,2.6,4.800000000000001
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,2.9,1.7,2.9,2.2,2.6,6.2
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,5.100000000000001,1.6,6.2,,2.6,6.5
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,2.8,2.3,2.9,2,2.7,4.9
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,3.1,2.3,3.1,2,2.7,5.5
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,5.600000000000001,,5.600000000000001,,2.8,6.2
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,3.2,2.2,3.2,,2.1,8.9
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,5.800000000000001,6.5,5.800000000000001,,4.7,10.1
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,17.5,11,18,,21.9,12.1
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,1.8,1.5,2,2.4,2.3,1.9
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,2.2,2,2.4,2.4,2.8,2.4
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,2.8,2.6,2.9,,3.1,2.8
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,2.5,1.8,2.7,1.9,3.2,5.4
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,7.100000000000001,2.9,8.200000000000001,1.9,7.800000000000001,12.9
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,15.9,7.300000000000001,17.1,,17.4,15.6
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,3.1,2.7,3.2,3.1,3.1,5.7
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,2.9,2.4,3,3.1,2.7,4
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,2.4,.6000000000000001,2.5,4.3,2.3,2.3
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,2.5,2.7,2.5,2.9,4.100000000000001,3.9
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,4.600000000000001,2.9,5.300000000000001,2.8,4.5,9.300000000000001
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,6.5,3.1,7.9,1.5,4.7,11.1
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,2.1,1.4,2.4,2.1,3.7,2.4
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,2.7,2,2.9,2.1,3.6,4.4
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,4.800000000000001,6.800000000000001,4.4,2.5,3.5,5.100000000000001
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,2,1.4,2.3,2,3.3,2.8
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,4.3,3.3,4.800000000000001,2,7.300000000000001,4.9
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,7.100000000000001,6.300000000000001,7.4,2.4,8.6,5.7
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,3.4,2.3,3.6,1.5,2.6,3.9
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,3.9,2.7,4.100000000000001,1.5,2.6,4.4
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,5.600000000000001,6.100000000000001,5.600000000000001,,,5.600000000000001
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,2.7,2.7,2.7,2.1,2.5,6.100000000000001
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,6.4,3.5,6.7,2.1,5.2,8.200000000000001
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,8.1,4.100000000000001,8.300000000000001,,7.4,8.300000000000001
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),1.9,1.6,2.3,2.4,6.4,5.600000000000001
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),2.1,1.6,2.5,2.4,4.100000000000001,3.9
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),2.9,2.5,2.9,2.8,2.9,3.3
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,1.6,1.1,2,2.2,3.1,4.7
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,2.3,1.2,2.9,2.3,3.3,6.9
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,4.4,1.9,5.100000000000001,2.6,3.3,7.600000000000001
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,1.5,1,1.9,1.6,2.4,2.8
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,3.6,2.5,4.4,1.6,4.4,7.2
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,11.7,8.700000000000001,13.6,1.1,17.8,11.3
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,2.2,1.3,2.3,2.3,2.3,2.3
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,2.7,2.5,2.7,2.3,2.7,4.7
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,5,4.3,5.300000000000001,,3.8,7.7
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,2.7,2.2,3,2.3,3.6,5.300000000000001
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,10.4,7.800000000000001,11.1,2.3,8.1,13.1
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,12.4,10.4,12.8,1.1,10.4,13.3
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,2.2,.6000000000000001,2.3,2.4,4.2,3.2
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,2.6,.9,2.7,2.4,4.7,3.4
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,4.4,2,4.600000000000001,,5.4,3.6
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,2.6,.8,2.8,2.6,3.5,6.2
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,2.9,1.1,3,2.6,3.5,5.4
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,4.4,15,4.3,,2.5,5.2
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,2,1.6,2.2,1.5,2.7,6.4
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,2.6,1.7,3.1,1.5,2.7,10.2
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,9.9,2.8,11.2,,2.7,12.1
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,1.3,1.1,1.4,1.3,,4
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,1.5,1.1,1.6,1.3,2.2,3.1
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,2.6,,2.6,,2.2,2.9
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,1.3,1.1,1.4,,2.8,1.5
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,3.1,2.4,3.5,,2.9,5.300000000000001
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,6.100000000000001,5.5,6.300000000000001,,3,7.600000000000001
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,3.1,2.3,3.4,2.5,2.8,6.7
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,3.7,2.3,4.100000000000001,2.5,3,7.300000000000001
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,7.5,,7.5,,6.800000000000001,7.7
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,2,1.1,2.2,1.7,1.9,6.2
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,5.600000000000001,2.4,6.100000000000001,2,3.7,8.5
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,8.1,3.9,8.6,8.6,6.2,8.800000000000001
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,1.6,1,2.1,1.7,2.1,2.6
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,2.3,2.2,2.4,1.7,2.3,6.300000000000001
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,6.4,17.4,3.6,,2.6,9.300000000000001
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,1.9,1.4,2.1,1.9,2.9,6.600000000000001
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,1.9,1.4,2.2,1.9,2.8,6.2
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,4,1.8,4.5,1.5,2,5.100000000000001
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,1.7,1.3,1.9,1.5,2.4,3.7
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,2.4,1.9,2.5,1.4,2.4,6
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,6.5,8.200000000000001,6.100000000000001,1.2,2.4,7.5
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,2.2,1.4,2.7,1.3,2.3,9
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,3.4,2.1,3.9,1.3,3.4,7.600000000000001
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,6,4.5,6.4,1.5,4.2,7.100000000000001
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,1.9,2,1.9,2.3,2.1,2.1
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,1.9,2,1.9,2.3,2.1,2.1
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,2.1,1,2.1,,2.2,2.1
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,2.9,2.7,3,2,2.3,4.2
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,2.9,2.5,3,2,2.3,4.100000000000001
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,2.7,2,3,1.9,2.7,3.2
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,2.2,1.7,2.3,3.2,2.9,6.300000000000001
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,2.9,2.1,3.1,3.2,3.3,6.5
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,6.2,10.7,5.9,,6.2,6.5
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,3,2.5,3.2,2.8,3.3,14.6
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,3.3,3.4,3.2,2.8,3.4,9.700000000000001
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,5.7,14.2,3.8,,5.100000000000001,7
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,5.300000000000001,1.4,5.9,1.7,1.7,12.7
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,6.7,1.4,7.300000000000001,1.7,3.1,11.4
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,10.3,1.1,10.8,,11.9,9.9
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,14,1.7,15.6,,16,6.7
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,11.3,1.8,12.1,,12.9,9.1
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,8.6,2.1,8.800000000000001,,6.300000000000001,9.9
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,3,4,3,1.6,2.3,7
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,3.3,4.5,3.2,1.6,2.3,7.100000000000001
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,5.800000000000001,6.7,5.600000000000001,2.5,2.1,7.7
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,2.2,,2.2,1.7,3,4.4
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,3.1,4.7,3.1,1.7,4.600000000000001,5.600000000000001
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,7.4,4.7,7.5,,9.1,6.2
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,3.4,3.5,3.4,2.5,3.2,7.300000000000001
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,4,3.7,4.100000000000001,2.5,3.2,7.2
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,7.100000000000001,5.9,7.300000000000001,,,7.100000000000001
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,3.2,2.9,3.3,2.3,3.2,8.1
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,3.3,2.9,3.5,2.3,3.2,7.5
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,7.100000000000001,3.1,9.5,,,7.100000000000001
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),1.8,1.1,2.2,2.1,3.2,2.4
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),2,1.1,2.5,2.1,3.1,3.5
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),3.3,3,3.3,2,3,4.2
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,1.7,1.7,1.6,1.9,9.800000000000001,4.2
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,2.6,1.8,2.8,1.9,5.100000000000001,4.600000000000001
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,4.7,2.8,4.800000000000001,,5.100000000000001,4.600000000000001
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,3,1.6,3.8,3.1,4.600000000000001,4.4
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,4.800000000000001,1.8,5.9,3.1,6.600000000000001,6.300000000000001
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,8.5,5,8.700000000000001,,9.4,7.800000000000001
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,3.1,2.7,3.1,2.8,4,7
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,3.6,2.9,3.8,2.8,5.100000000000001,6.5
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,5.800000000000001,4.2,6,,5.7,6.100000000000001
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,2.7,1.5,3,2.1,3.2,8.5
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,2.9,1.6,3.2,2,3.7,6.600000000000001
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,3.5,2,3.9,2,4.600000000000001,4.600000000000001
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,2.8,1.8,3.1,2.4,2.9,8.5
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,3.5,1.9,4,2.4,3.9,9.1
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,7.2,2.4,8.4,2.6,9.200000000000001,9.800000000000001
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,6.5,6.100000000000001,6.5,1.8,2.2,15.2
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,6.100000000000001,4.7,6.2,1.8,2.2,14
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,2.8,1.5,3,1.5,2.3,4.600000000000001
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,2.9,1.8,3.1,2.1,3,5.2
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,5.4,2.2,5.9,2.5,3.2,11.5
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,10.3,5.100000000000001,10.6,9.600000000000001,3.5,13.6
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,3.2,1.8,3.5,3.3,3.2,3.2
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,6.7,6,6.9,3.2,6,7.4
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,7.5,7,7.600000000000001,3.1,6.7,7.9
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,2.3,1.4,2.5,2.6,3,8.800000000000001
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,2.8,2.9,2.7,2.5,2.6,9.9
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,4.2,5.600000000000001,3.6,1.4,2,10.3
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,4.800000000000001,5.4,4.7,2.9,3.1,9.200000000000001
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,4.800000000000001,3.5,5.300000000000001,2.9,4.4,5.800000000000001
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,4.800000000000001,2.4,5.7,2.7,5,4.7
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,3,2.8,3.1,3.1,4.4,5.5
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,4.2,2.9,4.7,3.1,8.300000000000001,6.100000000000001
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,7.300000000000001,3.4,7.9,3.7,9.200000000000001,6.600000000000001
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,3.2,2.2,4.7,4.3,5.600000000000001,3.3
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,4.2,2.8,5.600000000000001,4,5.2,6.100000000000001
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,5.5,4,6.5,3.2,5,7.9
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,2.7,1.6,3.3,2.6,2.7,9.800000000000001
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,4.2,3,4.7,2.6,3.8,8.1
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,7.4,9.200000000000001,7,2.4,7.300000000000001,7.7
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,3.5,3.1,3.7,3.7,4.2,2.3
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,3.6,2.9,4,3.6,3.8,4.7
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,4.4,1.4,5.2,2.6,3.4,9.800000000000001
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,3.7,2.2,4,3.3,4.3,6.100000000000001
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,3.9,2.9,4.100000000000001,3.3,3.8,5.600000000000001
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,4,3.5,4.100000000000001,4,3.6,5.5
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,2.6,1.7,3,1.8,3.2,9
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,3.2,1.7,3.8,1.8,3.3,9.700000000000001
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,8.300000000000001,,8.300000000000001,2,3.5,10.7
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,2.3,1.7,2.4,1.8,2.4,6.5
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,2.4,1.7,2.5,1.9,2.7,5.600000000000001
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,4,1,4.5,2.8,7.600000000000001,3.9
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,3.1,4.4,3,1.5,3.4,10.1
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,3.5,4.9,3.3,1.5,3.8,8.9
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,5.300000000000001,5.5,5.2,,4.4,6.800000000000001
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,3.6,3.8,3.5,3.6,3.3,5.9
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,4.100000000000001,4.2,4,3.6,3.5,8.200000000000001
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,9.300000000000001,18.6,8.200000000000001,,7.2,10.9
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,2,1.1,2.5,1.8,2.4,6.5
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,5.100000000000001,1.8,6.100000000000001,1.8,6.2,8.1
