id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,anc,cond,fam_pln
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,29.9,4.9,54.2
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,33.6,6,54.90000000000001
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,,,
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,43.2,7.7,50.40000000000001
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,52.40000000000001,20.7,57.8
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,,,
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,31.5,7.4,59.8
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,34.3,8.4,60
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,,,
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,26.4,7.100000000000001,67.2
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,29.3,8.800000000000001,68
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,,,
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,18.4,8.200000000000001,50.90000000000001
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,20.1,8.5,51.3
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,,,
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,24,10.5,61.6
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,27.4,10.8,60.90000000000001
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,,,
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,20.4,6,46.5
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,23.4,7.5,49.40000000000001
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,,,
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,26.3,11.5,64.60000000000001
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,31.6,17.4,65.10000000000001
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,,,
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,34.3,13.7,52.7
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,37.1,16.5,54.3
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,,,
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,27.7,12.7,38.8
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,31,13.6,42.2
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,,,
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,66.2,14.3,59.5
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,72.3,18.9,58.90000000000001
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,,,
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,44.8,14.2,63
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,57.7,17.2,61.3
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,,,
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,50.8,11.6,58.7
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,60.8,15.8,56.2
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,,,
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,56.7,16,61.3
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,61.5,17.3,58.5
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,,,
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,59.5,7.9,60
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,64,10.7,60.1
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,,,
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,57.5,10.8,57.40000000000001
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,58.90000000000001,13.8,56.7
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,,,
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,48.1,8.1,48.7
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,51.1,10.4,46.8
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,,,
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,53.5,5.5,51.3
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,57.7,9.600000000000001,52.90000000000001
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,,,
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,54.2,4.800000000000001,62.2
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,55.40000000000001,5.5,60.5
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,,,
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,37.8,7.2,62.1
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,41.7,9.4,61.1
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,,,
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,51.90000000000001,10.5,65.8
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,56,12.4,64.3
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,,,
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,43.1,4.600000000000001,63.8
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,44.3,6.7,64.2
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,,,
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,47.2,3.2,62.40000000000001
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,48.3,5,61.90000000000001
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,,,
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,60,5.2,57.1
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,60.1,10.5,56.3
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,,,
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,55.3,4.600000000000001,57.1
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,59.7,6.9,56.3
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,,,
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,52,4.800000000000001,66.40000000000001
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,53.1,6.9,65.5
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,,,
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,70.10000000000001,5.5,63.6
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,70,7.7,61.5
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,,,
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,56,5.9,57.8
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,60.1,9.700000000000001,55.2
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,,,
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,15.9,1.9,15.8
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,17,2.9,18.7
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,,,
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,34.4,4.5,45.5
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,43.8,9.800000000000001,45.40000000000001
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,,,
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,25.2,3.2,30.6
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,30.4,6.4,32.1
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,,,
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,63.90000000000001,18,56.40000000000001
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,71.5,18.1,54.2
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,,,
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,33.3,8.6,46.6
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,74.2,20.8,53.8
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,,,
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,66.7,16.1,54.7
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,64,21.8,51.40000000000001
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,,,
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,22.2,5.600000000000001,22.2
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,73.2,22,54.2
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,,,
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,69.5,16.7,58.5
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,,,
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,79,27.9,54.6
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,,,
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,38.5,13.5,51.40000000000001
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,75.7,20.7,53.5
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,,,
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,69.60000000000001,15.1,52.90000000000001
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,73.10000000000001,16.1,57.6
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,,,
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,63.3,21.1,61.1
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,69.5,20.6,57.6
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,,,
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,35,7.2,73.90000000000001
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,34.7,7.5,73.60000000000001
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,,,
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,14.1,4.800000000000001,54.3
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,24.9,7.9,58.40000000000001
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,,,
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,20.3,3.6,60.7
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,22.4,5.4,59.8
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,,,
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,28.3,7.2,66.7
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,30.3,8,65.5
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,,,
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,11.5,4.4,57.40000000000001
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,14.4,5.4,58.3
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,,,
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,6.2,2.1,41.6
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,8,3.6,44.3
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,,,
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,4.800000000000001,4.100000000000001,36.1
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,7.600000000000001,5.4,40
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,,,
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,11.1,2.6,44.3
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,13.4,3.9,43.90000000000001
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,,,
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,13.8,2.6,49
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,18.2,4.600000000000001,50.3
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,,,
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,20.6,3.3,54.5
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,22.3,5,54.90000000000001
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,,,
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,21.3,3.3,60.1
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,26.8,6.100000000000001,61.2
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,,,
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,32.1,5.100000000000001,56.2
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,33.6,6,55
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,,,
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,20.5,3.9,49.7
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,27.6,4.9,49.8
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,,,
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,24.4,3.4,46.7
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,32.1,4.4,48.2
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,,,
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,16.6,4,45.1
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,18.5,4.7,47.5
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,,,
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,18.8,8.1,50.3
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,19.8,8.4,51.6
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,,,
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,30.2,8,55.3
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,30.4,8.4,55.7
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,,,
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,32.9,10.7,51.90000000000001
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,35.9,11.1,53.6
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,,,
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,38.8,4,45.5
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,45.1,4.800000000000001,47.3
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,,,
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,32.7,2.7,40.7
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,47.1,7.4,49.5
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,,,
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,32.5,3.1,47.3
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,38.90000000000001,5.300000000000001,49.2
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,,,
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,26.8,2.6,45
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,32.8,5.600000000000001,48.5
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,,,
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,29.6,11,52.7
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,34.7,13.2,55.7
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,,,
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,27.5,13.5,53.8
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,32.1,14.3,56.2
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,,,
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,27.8,9.9,62
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,30.1,10.8,62.8
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,,,
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,18.3,8.5,61.6
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,19.2,8.5,61.8
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,,,
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,29.3,11.6,58.2
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,34.5,12.5,59.5
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,,,
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,38.6,8.4,60.5
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,45.5,12.8,60.7
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,,,
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,35.1,4.9,53.8
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,38,7.9,54.2
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,,,
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,17.4,7.300000000000001,56.6
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,22.5,9.600000000000001,58.90000000000001
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,,,
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,23.1,12.3,59.40000000000001
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,27,13,62.1
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,,,
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,23.6,10.8,59.7
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,26.9,11.3,61.1
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,,,
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,37.7,7.2,70.10000000000001
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,39,10.8,70.60000000000001
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,,,
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,24.2,14.6,44.1
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,25.4,15.2,42.7
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,,,
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,30.5,11.6,36.5
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,32.5,13.2,35.8
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,,,
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,27.7,14.8,35.1
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,27.5,14.8,32.7
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,,,
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,19.3,8.6,23.3
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,20.8,12.5,26.4
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,,,
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,14.5,11.5,27
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,15.6,12.6,30
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,,,
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,17.5,13.8,34.5
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,18.5,13.8,33.3
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,,,
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,21.6,9,34.3
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,28.2,13.9,38.3
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,,,
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,35.1,10.8,38.5
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,34.4,11.1,39.40000000000001
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,,,
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,37.1,11.4,41
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,38.6,17.1,41.6
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,,,
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,25.5,5.2,40.8
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,23.7,7.7,40.8
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,,,
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,23.9,8.300000000000001,31.1
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,25.3,10.1,32.7
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,,,
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,15.8,8.200000000000001,29
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,20.2,10,29.7
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,,,
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,16.4,4.9,23.5
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,16.5,5.7,24.4
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,,,
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,18.3,2.7,26.1
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,20.9,5.100000000000001,30.3
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,,,
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,14.8,2.2,25.4
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,19.5,5.100000000000001,28.4
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,,,
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,15,4.100000000000001,15.5
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,21.4,6.100000000000001,20.2
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,,,
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,6.2,4.100000000000001,15.8
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,8.200000000000001,4.800000000000001,17.3
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,,,
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,5.600000000000001,3,9.9
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,8.1,4.4,12.9
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,,,
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,13.5,5.300000000000001,23.5
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,16.2,7.9,24.5
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,,,
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,18.5,7.800000000000001,27.4
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,17.9,9.5,29.3
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,,,
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,7.800000000000001,5.7,17.3
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,10.9,7.300000000000001,20
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,,,
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,12.8,5.800000000000001,23.7
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,14.6,6.2,23.9
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,,,
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,13.7,4.3,18.2
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,15.6,5.300000000000001,19.1
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,,,
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,7.300000000000001,4.7,14.5
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,8.800000000000001,5.300000000000001,16
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,,,
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,12.9,7.800000000000001,22.5
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,15.4,8.5,23.6
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,,,
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,21.3,2.9,26.2
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,41.2,11.8,38.6
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,,,
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,26.1,5.2,20.9
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,27.3,6,22.5
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,,,
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,7.2,4.7,13.5
