id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ppl_room_slm,ovr_crw_t,ovr_crw_slm
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,5.2,1.9,,10.9,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,5.5,1.9,,10,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,5.600000000000001,1.9,,9.700000000000001,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,4.7,1.9,,13,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,4.800000000000001,1.8,2.2,11.6,17.6
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,4.9,1.7,2.2,9.200000000000001,17.6
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,4.3,1.5,,6.300000000000001,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,4.5,1.5,2.4,5.300000000000001,25.4
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,4.600000000000001,1.5,2.4,4.7,25.4
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,4.3,1.7,,10.3,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,4.2,1.7,,10.3,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,4.2,1.8,,10.2,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,4.3,1.8,,9.9,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,4.4,1.7,2.4,9.300000000000001,21.7
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,4.5,1.7,2.4,9,21.7
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,5.100000000000001,1.9,,11.2,
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,5.2,1.9,,10.7,
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,5.2,1.8,,10.1,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,4.4,1.9,,13.1,
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,4.4,1.9,2,12.8,16.7
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,4.4,1.8,2,11.9,16.7
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,4.100000000000001,1.6,,7.9,
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,4.100000000000001,1.6,1.6,7.300000000000001,9.5
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,4.100000000000001,1.6,1.6,7,9.5
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,4,1.5,,5.600000000000001,
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,4,1.5,2,5.100000000000001,11.5
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,4,1.5,2,5,11.5
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,3.9,1.8,,11.2,
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,3.9,1.8,,10.9,
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,4.100000000000001,1.4,,3.8,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,4,1.6,,7.300000000000001,
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,4,1.6,,7.100000000000001,
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,4,1.5,,6.600000000000001,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,3.9,1.7,,8.9,
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,4,1.6,1.7,8.200000000000001,8.1
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,4,1.6,1.7,7.7,8.1
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,3.7,1.5,,7.2,
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,3.7,1.5,,7.300000000000001,
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,3.7,1.5,,7.7,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,3.8,1.6,,7.5,
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,3.9,1.6,2.1,7.800000000000001,19.4
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,4.100000000000001,1.6,2.1,8.200000000000001,19.4
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,3.9,1.6,,8.200000000000001,
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,3.9,1.6,2,7.9,16.8
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,3.9,1.6,2,7.7,16.8
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,3.9,2.8,,32.8,
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,3.9,2.6,2.8,28.2,33.4
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,3.9,2.5,2.8,25.8,33.4
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,4,2.6,3.1,28.7,41.2
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,4,2.6,3.1,28.7,41.2
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,4,2.8,,33.3,
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,3.9,2.6,2.8,28.4,33.6
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,3.9,2.4,2.8,25.6,33.6
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,4.2,2.8,,34.8,
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,4.2,2.8,3.2,33.6,42.3
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,4.3,2.7,3.2,31.9,42.3
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,4.2,3,,38.7,
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,4.2,3,3.2,37.6,43.2
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,4.3,2.8,3.2,33.3,43.2
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,4.3,3.3,,44.90000000000001,
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,4.3,3.2,3.2,43.40000000000001,42.8
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,4.3,2.9,3.2,35,42.8
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,3.8,2.6,,28.9,
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,3.8,2.5,2.8,27.7,33.8
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,3.8,2.5,2.8,26.5,33.8
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,3.5,2.5,,25.9,
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,3.5,2.4,2.7,25.4,30.5
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,3.6,2.4,2.7,24.6,30.5
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,3.3,2.4,,24.1,
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,3.4,2.3,2.6,22.6,29.4
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,3.4,2.3,2.6,21.2,29.4
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,3.6,1.8,,14,
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,3.7,1.9,2.2,14.1,20.9
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,3.7,1.9,2.2,14.1,20.9
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,3.8,2.9,,36,
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,3.8,2.8,2.9,33.5,35.6
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,3.8,2.6,2.9,29.4,35.6
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,3.7,2.8,,34.7,
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,3.7,2.7,3,31.4,36.7
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,3.6,2.5,3,26.8,36.7
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,3.8,3,,39.5,
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,3.8,2.9,3.1,35.5,41.5
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,3.9,2.7,3.1,31.4,41.5
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,3.7,3.1,,41,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,3.7,3.1,3,39.40000000000001,37.4
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,3.8,2.7,3,31.4,37.4
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,3.8,3.4,,47.3,
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,3.8,3.4,3.5,46.3,51.2
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,4,3,3.5,38.40000000000001,51.2
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,4.100000000000001,3.2,,42.6,
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,4.100000000000001,3.1,3.2,40.40000000000001,42.90000000000001
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,4.100000000000001,2.9,3.2,36.1,42.90000000000001
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,3.9,3.4,,46.8,
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,3.9,3.3,3.3,44.90000000000001,45.90000000000001
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,4,3,3.3,38,45.90000000000001
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,3.8,3.4,,49.3,
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,3.9,3.4,3.6,47.90000000000001,51.90000000000001
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,3.9,3.1,3.6,42.2,51.90000000000001
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,3.9,3.4,,49,
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,3.9,3.3,3.4,45.3,48.6
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,3.9,3,3.4,38.6,48.6
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,4.2,3.4,,47.40000000000001,
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,4.2,3.3,3.4,45.5,49.6
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,4.100000000000001,3,3.4,37.9,49.6
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,3.9,3.1,,40.8,
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,3.9,3,3.1,38.5,41.6
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,3.9,2.7,3.1,33.3,41.6
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,3.8,2.8,,34.8,
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,3.8,2.7,3,31.5,39.5
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,3.8,2.6,3,29.3,39.5
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,3.6,2.6,,30.4,
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,3.7,2.6,2.9,29.9,36.1
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,3.7,2.6,2.9,29.5,36.1
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,3.6,2.7,,31.4,
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,3.6,2.6,2.9,30.5,37.5
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,3.6,2.6,2.9,29.7,37.5
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,4.100000000000001,3.2,,42.3,
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,4.2,3.1,3.4,41.6,47.2
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,4.3,3,3.4,39.8,47.2
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,3.7,2.5,,26.3,
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,3.8,2.4,2.6,25.1,30.2
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,3.8,2.3,2.6,23.8,30.2
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,3.7,2.4,,24.4,
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,3.8,2.3,2.5,23.3,27.6
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,3.8,2.3,2.5,22,27.6
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,3.9,2.1,,17.6,
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,3.9,2,2.5,16.5,26.7
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,3.9,2,2.5,16.3,26.7
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,4,2.8,,34.7,
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,4,2.8,2.6,33.1,28.8
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,4,2.4,2.6,25.2,28.8
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,4.2,3,,37.5,
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,4.2,2.8,3.1,34.6,40
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,4.100000000000001,2.4,3.1,25.3,40
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,3.4,2.3,,22.9,
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,3.6,2.2,2.6,19.3,28.3
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,3.6,2.1,2.6,18,28.3
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,3.4,2.4,,25.3,
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,3.5,2.5,2.8,27,33.6
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,3.5,2.6,2.8,28.2,33.6
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,4,3.1,3.4,42.40000000000001,49.7
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,4,3.1,3.4,42.40000000000001,49.7
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,4.2,2.9,,37.2,
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,4.100000000000001,2.8,3.3,34.4,46.7
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,4,2.8,3.3,33.1,46.7
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,5.600000000000001,1.7,2.2,6.5,15.6
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,5.600000000000001,1.7,2.2,6.5,15.6
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,4,3.2,,42.90000000000001,
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,4,3,3,38,39.2
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,4.100000000000001,2.8,3,32.7,39.2
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,3.9,2.5,,26.2,
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,3.9,2.5,,26.2,
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,4,2.2,,19.6,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,4,2.2,,19.5,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,3.8,2,,15.2,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,4,2.3,,22.9,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,4,2.3,3.1,22.1,39.90000000000001
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,3.9,2.3,3.1,21.6,39.90000000000001
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,5.2,2.5,,26.7,
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,5.100000000000001,2.5,2.6,25.6,28.4
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,4.9,2.3,2.6,22.8,28.4
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,4.9,2.4,,24.2,
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,4.800000000000001,2.3,2.8,23.2,33.6
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,4.600000000000001,2.3,2.8,21.4,33.6
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,4.800000000000001,2.4,,23.5,
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,4.7,2.4,2.9,24.2,35.2
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,4.600000000000001,2.4,2.9,24.9,35.2
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,4.7,2.2,,20.2,
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,4.7,2.2,2.6,20.3,27.8
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,4.600000000000001,2.2,2.6,20.7,27.8
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,4.7,2.2,,19.8,
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,4.7,2.2,,20.4,
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,4.7,2.3,,22.8,
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,5.2,2.4,,23.5,
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,5.100000000000001,2.4,2.4,24,22.9
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,4.7,2.5,2.4,25,22.9
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,5.100000000000001,2.5,,26.4,
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,4.9,2.5,3,27.3,35.8
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,4.7,2.6,3,27.8,35.8
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,5.2,2.6,,29.7,
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,5.2,2.6,3.4,29.4,47.2
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,4.9,2.6,3.4,28.4,47.2
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,5.300000000000001,2.8,,33.3,
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,5.2,2.7,3.2,32.2,43.2
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,5,2.6,3.2,29.2,43.2
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,5.2,2.6,,29.1,
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,5.2,2.6,3.2,29.5,42.8
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,5,2.7,3.2,30.5,42.8
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,5.2,2.4,,24.3,
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,5.100000000000001,2.5,2.8,25.5,33.8
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,4.9,2.5,2.8,27.6,33.8
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,5.2,2.4,,23.4,
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,5,2.4,3,23.6,37.6
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,4.800000000000001,2.4,3,24,37.6
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,5.2,2.6,,27.9,
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,5.100000000000001,2.6,3.1,27.5,41.90000000000001
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,5,2.5,3.1,25.8,41.90000000000001
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,5.300000000000001,2.5,,27.2,
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,5,2.4,3.4,24.3,47
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,4.7,2.2,3.4,20.2,47
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,5.4,2.8,,32.6,
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,5.100000000000001,2.7,3,30.3,38.40000000000001
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,4.800000000000001,2.6,3,28.4,38.40000000000001
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,5.5,2.7,,32.2,
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,5.5,2.7,2.9,31.8,36.6
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,5.300000000000001,2.6,2.9,29.2,36.6
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,5.2,2.3,,21.3,
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,5,2.3,4.3,20.6,64.90000000000001
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,4.7,2.2,4.3,18.8,64.90000000000001
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,5.300000000000001,2.4,,23.6,
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,4.800000000000001,2.2,3.1,20.1,40.5
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,4.5,2.1,3.1,17.7,40.5
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,5.2,2.5,,25,
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,5.2,2.5,3.1,25.1,38.7
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,5.100000000000001,2.5,3.1,25.3,38.7
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,5.300000000000001,2.4,,23.7,
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,5.100000000000001,2.4,,24,
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,4.9,2.4,,24.7,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,4.100000000000001,3,,37,
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,4.3,2.6,4.2,30.2,65.10000000000001
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,4.3,2.6,4.2,30,65.10000000000001
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,4.9,2.5,,28.1,
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,4.9,2.5,,27.7,
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,4.2,2.3,,22.8,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,4.5,1.8,,13.4,
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,4.4,1.8,2.2,13.8,21.8
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,3.9,2.1,2.2,16.4,21.8
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,4.600000000000001,1.8,,13.2,
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,4.5,1.8,,13.2,
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,3.7,2,,14.8,
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,4.7,2.2,,21.7,
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,4.7,2.2,2.5,21.8,26.7
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,4.100000000000001,2.3,2.5,23,26.7
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,5.2,2.7,,29.5,
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,4.800000000000001,2.5,2.7,25.3,31.1
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,4.600000000000001,2.3,2.7,22.3,31.1
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,4.2,1.9,,15.6,
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,4.2,1.9,2.2,16.4,20.9
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,4.3,2.3,2.2,20.8,20.9
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,4.2,2.1,,19.4,
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,4.2,2.1,2.1,18.8,15.8
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,3.9,2.1,2.1,15.5,15.8
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,4.5,2,,17.4,
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,4.5,2,2.4,17.3,25.9
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,4.4,2,2.4,16.1,25.9
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,4.5,2,,19.1,
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,4.4,2,2.4,18.9,24.5
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,4,2,2.4,16.5,24.5
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,4.800000000000001,3,,39.6,
